13289,Helena Ravenclaw,its powers are
13290,Harry Potter,but i don't care about its powers!
13291,Harry Potter,honestly --
13292,Harry Potter,i don't seek it for myself!
13293,Harry Potter,you have to believe me!
13294,Harry Potter,i want to destroy it.
13295,Harry Potter,that's what you want isn't it helena?
13296,Harry Potter,you want it destroyed.
13297,Helena Ravenclaw,but i only wanted to be more like her clever and wise.
13298,Helena Ravenclaw,she wore it so beautifully but on me... i grew to hate it... the pain i felt... the pain i feel even now...
13299,Harry Potter,i'll end your pain helena.
13300,Harry Potter,tell me where it is and i'll destroy it i swear on my mother's memory —-
13301,Helena Ravenclaw,another swore to destroy it many years ago a strange boy with a strange name...
13302,Harry Potter,tom riddle --
13303,Helena Ravenclaw,but he lied.
13304,Harry Potter,he's lied to many people --
13305,Helena Ravenclaw,i know what he's done!
13306,Helena Ravenclaw,i know who he is!
13307,Helena Ravenclaw,he defiled it!
13308,Helena Ravenclaw,with dark magic!
13309,Helena Ravenclaw,strange... you remind me of him a bit...
13310,Helena Ravenclaw,it's here.
13311,Helena Ravenclaw,in the castle.
13312,Helena Ravenclaw,in the
13313,Helena Ravenclaw,if you have to ask you'll never know.
13314,Helena Ravenclaw,if you know you need only ask...
13315,Harry Potter,thank you... -.. then turning...
13316,Harry Potter,thank you... -.. then running.
13317,Ron Weasley,you do it.
13318,Ron Weasley,yes you can.
13319,Neville Longbottom,not good.
13320,Ginny Weasley,ready!
13322,Neville Longbottom,are you bloody joking?
13324,Seamus Finnigan,he's good...
13325,Seamus Finnigan,he's good...
13326,Ginny Weasley,what?
13327,Neville Longbottom,that was kind of exciting.
13328,Neville Longbottom,seamus grins and winks knowingly.
13329,Neville Longbottom,ginny shakes her head.
13330,Ginny Weasley,mad.
13331,Ginny Weasley,the both of you.
13332,Neville Longbottom,not good.
13333,Argus Filch,night-tee night.
13334,Pansy Parkinson,you let us out of here you filthy squib!
13335,Harry Potter,ginny!
13336,Harry Potter,neville!
13337,Harry Potter,you alright?
13338,Neville Longbottom,never better!
13339,Neville Longbottom,feel like i could spit fire!
13340,Neville Longbottom,haven't seen luna have you?
13341,Harry Potter,luna -- ?
13342,Neville Longbottom,i'm mad for her!
13343,Neville Longbottom,think it's about time i told her seeing as there's a pretty good chance we'll both be dead by dawn!
13344,Ginny Weasley,i know.
13345,Ron Weasley,bloody hell.
13346,Ron Weasley,we/'ll never find him on this.
13347,Hermione Granger,there he is.
13348,Ron Weasley,brilliant.
13349,Hermione Granger,he vanished.
13350,Hermione Granger,just now.
13351,Hermione Granger,i saw it.
13352,Hermione Granger,ron glances at map -- then:
13353,Hermione Granger,that's right.
13354,Hermione Granger,i did.
13355,Ron Weasley,let's go.
13356,Hermione Granger,brilliant.
13357,Draco Malfoy,take my hand.
13358,Draco Malfoy,well well what brings you here potter?
13359,Draco Malfoy,harry looks slowly over his shoulder.
13360,Draco Malfoy,draco -- blaise and goyle at his side -- steps into view his face bisected by light.
13361,Draco Malfoy,he holds a wand on harry.
13362,Harry Potter,i could ask you the same.
13363,Draco Malfoy,i virtually lived here last year.
13364,Draco Malfoy,remember?
13365,Harry Potter,i remember.
13366,Harry Potter,what's wrong with the one you have?
13367,Draco Malfoy,easy.
13368,Harry Potter,why didn't you tell her?
13369,Harry Potter,bellatrix.
13370,Harry Potter,you knew it was me.
13371,Harry Potter,but you didn't say anything.
13372,Draco Malfoy,give me my wand.
13373,Harry Potter,no.
13374,Harry Potter,i don't think so...
13375,Harry Potter,besides its allegiance is to me now.
13376,Harry Potter,if you want it you'll have to win it back.
13377,Harry Potter,perhaps even kill me...
13378,Gregory Goyle,c'mon draco.
13379,Gregory Goyle,don't be a prat.
13380,Gregory Goyle,avada kedavra!
13381,Harry Potter,expelliarmus!
13382,Hermione Granger,did you see where it went?
13383,Hermione Granger,the diadem!
13384,Harry Potter,well done.
13385,Harry Potter,let's find ron and get out of here.
13386,Ron Weasley,run!
13387,Ron Weasley,goyle's set the bioody place on fire!
13388,Harry Potter,split up!
13389,Hermione Granger,do we climb!
13390,Harry Potter,no it''ll just follow us!
13391,Harry Potter,here!
13392,Harry Potter,take one!
13393,Ron Weasley,serves him right.
13394,Hermione Granger,c'mon!
13395,Hermione Granger,this way!
13396,Harry Potter,wait!
13397,Harry Potter,what about malfoy and blaise!
13398,Ron Weasley,brilliant.
13399,Voldemort,nagini.
13400,Voldemort,come.
13401,Ron Weasley,you're bloody well welcome!
13402,Harry Potter,ron you once asked me if i thought he felt it -- voldemort -- when we destroy a horcrux when we destroy a piece of his soul.
13403,Harry Potter,he does.
13404,Harry Potter,it's the snake.
13405,Harry Potter,she's the last one.
13406,Harry Potter,the last horcrux.
13407,Ron Weasley,where will he take her?
13408,Hermione Granger,someplace safe.
13409,Harry Potter,no.
13410,Harry Potter,he'll keep her close.
13411,Ron Weasley,look inside him harry.
13412,Ron Weasley,find out where he is.
13413,Ron Weasley,if we find him we find the snake.
13414,Ron Weasley,then we're one step closer to ending this.
13415,Voldemort,stop looking at her.
13416,Voldemort,she smells your fear.
13417,Voldemort,it agitates her.
13418,Voldemort,be grateful she's just eaten.
13419,Lucius Malfoy,forgive me my lord but wouldn't it be more prudent to call off this battle and seek the boy yourself?
13420,Voldemort,i do not need to seek the boy!
13421,Voldemort,before the night is out he will come to me!
13422,Voldemort,do you understand!
13423,Lucius Malfoy,of c-course my lord.
13424,Voldemort,how do you live with yourself lucius?
13425,Voldemort,go.
13426,Voldemort,find severus.
13427,Voldemort,tell him i need to see him immediately.
13428,Harry Potter,i know where he is.
13429,Sybill Trelawney,there's more to me than incense and tea leaves mr. finnegan.
13430,Luna Lovegood,thanks.
13431,Neville Longbottom,don't mention it.
13432,Voldemort,why doesn't it work for me?
13433,Severus Snape,you have performed extraordinary magic with this wand my lord.
13434,Severus Snape,in the last few hours alone --
13435,Voldemort,no!
13436,Voldemort,i am extraordinary!
13437,Voldemort,but the wand resists me!
13438,Severus Snape,there is no wand more powerful.
13439,Severus Snape,ollivander himself said it.
13440,Severus Snape,tonight when the boy comes to you it will not fail you i am sure.
13441,Severus Snape,it answers to you and you only.
13442,Voldemort,does it?
13443,Severus Snape,my lord?
13444,Voldemort,the wand.
13445,Voldemort,does it truly answer to me?
13446,Voldemort,you're a clever man severus.
13447,Voldemort,surely you must know.
13448,Voldemort,where severus?
13449,Voldemort,where does its loyalty lie?
13450,Severus Snape,with you of course my lord.
13451,Voldemort,the elder wand cannot serve me properly severus because i am
13452,Voldemort,the elder wand belongs to the wizard who killed its last owner.
13453,Voldemort,ollivander was quite explicit about that.
13454,Voldemort,you killed dumbledore severus.
13455,Voldemort,while you live the elder wand cannot be truly mine.
13456,Severus Snape,my lord --
13457,Voldemort,you have been a good and faithful servant severus.
13458,Voldemort,but only i can live forever...
13459,Voldemort,kill.
13460,Voldemort,nagini!
13461,Voldemort,come!
13462,Severus Snape,take them...
13463,Severus Snape,take them!
13464,Severus Snape,please.
13465,Harry Potter,give me something!
13466,Harry Potter,quickly!
13467,Harry Potter,a flask!
13468,Harry Potter,anything.
13469,Severus Snape,they are the same...
13470,Severus Snape,you have your mother's eyes...
13471,Ron Weasley,he's gone.
13472,Ron Weasley,the snake too.
13473,Voldemort,you have fought valiantly... but in vain.
13474,Voldemort,i do not wish this.
13475,Voldemort,every drop of magical bliood
13476,Voldemort,i therefore command my forces to retreat.
13477,Voldemort,in their absence dispose of your dead with dignity.
13478,Voldemort,treat your injured.
13479,Ron Weasley,never!
13480,Ron Weasley,do you hear me!
13481,Ron Weasley,never!
13482,Hermione Granger,where is everyone?
13483,Severus Snape,lily... then...
13484,Petunia Dursley,lily!
13485,Petunia Dursley,come out of there!
13486,Petunia Dursley,now!
13487,Petunia Dursley,we're going home.
13488,Severus Snape,she's jealous.
13489,Severus Snape,because she's ordinary and you're special.
13490,Lily Potter,that's mean.
13491,Severus Snape,it's true.
13492,Severus Snape,you know so yourself.
13493,Severus Snape,no!
13494,Severus Snape,don't kill me!
13495,Albus Dumbledore,that wasn't my intention.
13496,Albus Dumbledore,stand up severus.
13497,Albus Dumbledore,i haven't much time.
13498,Albus Dumbledore,what message do you bring from lord voldemort this time?
13499,Albus Dumbledore,is this about the prophecy?
13500,Severus Snape,yes.
13501,Albus Dumbledore,how much did you relay?
13502,Severus Snape,only what i heard.
13503,Severus Snape,but now... he thinks it refers to her.
13504,Albus Dumbledore,the prophecy did not refer to a woman.
13505,Albus Dumbledore,it spoke of a boy born at the end of july --
13506,Severus Snape,yes!
13507,Severus Snape,but he thinks it's her son!
13508,Severus Snape,he intends to hunt them down now!
13509,Severus Snape,to kill them!
13510,Albus Dumbledore,if she means so much to you surely lord voldemort would spare her in exchange for the boy.
13511,Severus Snape,i have asked.
13512,Albus Dumbledore,you disgust me.
13513,Albus Dumbledore,you would sacrifice the life of an innocent child over a schoolboy crush?
13514,Severus Snape,she's more than that!
13515,Severus Snape,she's different!
13516,Severus Snape,beautiful.
13517,Severus Snape,kind.
13518,Albus Dumbledore,and should i do so what will you give me in return severus?
13519,Severus Snape,anything.
13520,Severus Snape,you said you would keep her safe!
13521,Albus Dumbledore,lily and james put their faith in the wrong person.
13522,Albus Dumbledore,rather like you severus.
13523,Albus Dumbledore,the boy survives.
13524,Albus Dumbledore,he has her eyes.
13525,Severus Snape,he doesn't need protection.
13526,Severus Snape,the dark lord has gone --
13527,Albus Dumbledore,the dark lord will return.
13528,Albus Dumbledore,and the boy will be in terrible danger when he does.
13529,Severus Snape,no one can know.
13530,Severus Snape,your word.
13531,Albus Dumbledore,my word that i shall never reveal the best of you severus?
13532,Albus Dumbledore,if you insist.
13533,Severus Snape,he exhibits no measurable talent.
13534,Severus Snape,his arrogance rivals even his father's.
13535,Severus Snape,and he seems to relish his fame.
13536,Albus Dumbledore,sometimes we see what we expect to see severus.
13537,Albus Dumbledore,other teachers indicate the boy is modest likeable and while no prodigy possesses above-average gifts.
13538,Albus Dumbledore,personally i find him rather engaging.
13539,Severus Snape,you see what you want to see.
13540,Albus Dumbledore,perhaps.
13541,Albus Dumbledore,ooh.
13542,Albus Dumbledore,severus.
13543,Severus Snape,why did you put it on?
13544,Severus Snape,surely you realized it carried a curse.
13545,Albus Dumbledore,i was... foolish... greedy...
13546,Severus Snape,drink the rest.
13547,Severus Snape,it will contain the curse to the hand for the time being.
13548,Albus Dumbledore,for the time being?
13549,Severus Snape,it will spread.
13550,Albus Dumbledore,how long?
13551,Severus Snape,maybe a year.
13552,Albus Dumbledore,well this makes matters much more straightforward.
13553,Albus Dumbledore,do not ignore me severus.
13554,Albus Dumbledore,was it not you who told me of lord voldemort's plan to have the malfoy boy murder me?
13555,Severus Snape,it is not expected that he will succeed.
13556,Albus Dumbledore,you must agree.
13557,Albus Dumbledore,yes.
13558,Albus Dumbledore,you must be the one to kill me severus.
13559,Albus Dumbledore,it is the only way.
13560,Albus Dumbledore,only then will the dark lord trust you completely.
13561,Severus Snape,you ask too much.
13562,Albus Dumbledore,there will come a time when harry potter must be told something.
13563,Albus Dumbledore,but you must wait until voldemort is at his most vulnerable.
13564,Severus Snape,tell him what?
13565,Albus Dumbledore,on the night lord voldemort went to godric's hollow to kill harry and lily potter cast herself between them the curse rebounded.
13566,Albus Dumbledore,when that happened a part of lord voldemort's soul latched itself onto the only living thing it could find: harry himself.
13567,Albus Dumbledore,there's a reason harry can speak with snakes.
13568,Albus Dumbledore,there's a reason he can look into lord voldemort's mind.
13569,Albus Dumbledore,a part of lord voldemort lives inside him.
